EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
349450.167,466728.878,710828.642,710960.754,710756.661,710551.728,676394.899,291199.083,0.022,0.953,0.446,-1.587,-1.282,0.824,73.333,873.000,1.000
349355.904,466633.810,710827.887,710959.942,710755.733,710551.038,676182.350,291119.148,0.023,0.949,0.442,-1.801,-1.190,0.885,73.333,874.000,1.000
349338.276,466635.401,710826.438,710958.510,710754.305,710549.834,676006.466,291084.946,0.021,0.945,0.442,-1.770,-1.068,0.946,73.333,875.000,1.000
349285.256,466590.406,710828.081,710960.151,710756.167,710551.168,675825.504,291032.129,0.019,0.943,0.441,-1.678,-1.038,0.885,73.333,876.000,1.000
349207.178,466517.822,710827.112,710959.461,710755.201,710550.258,675631.960,290970.733,0.021,0.943,0.441,-1.526,-0.854,0.793,73.333,877.000,1.000
349218.001,466539.930,710827.701,710960.152,710755.938,710550.826,675469.307,290954.261,0.022,0.947,0.441,-1.343,-0.641,0.732,73.333,878.000,1.000
349122.124,466433.378,710826.867,710958.950,710754.925,710549.723,675259.763,290876.054,0.022,0.953,0.442,-1.160,-0.519,0.671,73.333,879.000,1.000
349086.064,466415.330,710827.097,710959.477,710755.316,710549.944,675082.000,290845.802,0.023,0.955,0.442,-1.251,-0.458,0.580,73.333,880.000,1.000
349038.020,466364.983,710828.578,710960.716,710756.678,710551.520,674899.455,290799.529,0.021,0.956,0.444,-1.373,-0.366,0.580,73.333,881.000,1.000
348968.380,466293.116,710831.002,710963.027,710758.968,710554.201,674713.748,290745.712,0.021,0.959,0.441,-1.556,-0.214,0.519,73.333,882.000,1.000
348974.847,466307.076,710831.830,710963.808,710759.999,710554.981,674552.677,290724.571,0.022,0.958,0.439,-1.587,-0.183,0.458,73.333,883.000,1.000
348859.935,466190.088,710829.849,710961.936,710758.183,710552.699,674337.611,290637.236,0.021,0.954,0.441,-1.587,-0.092,0.305,73.333,884.000,1.000
348858.302,466196.451,710832.125,710964.041,710760.264,710554.694,674170.843,290622.735,0.019,0.953,0.442,-1.617,0.031,0.183,73.333,885.000,1.000
348804.418,466137.906,710830.816,710962.644,710759.077,710553.586,673970.984,290563.061,0.018,0.951,0.441,-1.617,0.092,0.061,73.333,886.000,1.000
348708.665,466047.457,710829.263,710961.226,710757.554,710552.006,673769.848,290493.865,0.016,0.950,0.440,-1.587,0.092,-0.061,73.333,887.000,1.000
348708.672,466062.326,710834.644,710966.074,710762.912,710557.369,673620.766,290486.809,0.016,0.952,0.440,-1.587,0.122,-0.092,73.333,888.000,1.000
348589.655,465939.042,710832.333,710964.073,710760.137,710555.141,673399.102,290398.260,0.015,0.953,0.444,-1.648,0.061,-0.244,73.333,889.000,1.000
348572.738,465930.218,710829.476,710961.473,710757.434,710552.545,673212.475,290367.749,0.014,0.952,0.443,-1.740,0.031,-0.305,73.333,890.000,1.000
348515.533,465877.075,710832.571,710964.263,710760.628,710554.910,673020.481,290321.190,0.013,0.955,0.442,-1.678,0.092,-0.397,73.333,891.000,1.000
348445.037,465807.583,710835.032,710966.884,710763.117,710557.350,672832.829,290267.941,0.014,0.955,0.442,-1.770,-0.061,-0.488,73.333,892.000,1.000
348458.104,465829.928,710834.228,710966.428,710762.392,710556.902,672677.096,290251.918,0.013,0.953,0.440,-1.984,-0.061,-0.397,73.333,893.000,1.000
348363.181,465727.272,710833.177,710965.664,710761.779,710556.121,672463.343,290171.329,0.011,0.953,0.438,-2.045,-0.122,-0.366,73.333,894.000,1.000
348333.074,465715.909,710833.996,710965.987,710762.269,710556.574,672282.965,290148.020,0.012,0.950,0.442,-2.045,-0.275,-0.366,73.333,895.000,1.000
