EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-1155.876,-913.391,-12.349,-10.757,-9.997,-9.158,583.115,-381.732,0.041,0.928,0.504,-1.923,-0.549,-0.458,73.333,1066.000,1.000
1123.945,963.665,14.844,16.334,16.908,18.073,1244.208,404.616,0.040,0.929,0.504,-2.045,-0.488,-0.427,73.333,1067.000,1.000
1869.703,1497.387,-1.943,-0.688,-0.298,0.858,1406.102,600.301,0.040,0.927,0.504,-2.136,-0.610,-0.336,73.333,1068.000,1.000
48.686,-50.840,-39.792,-38.770,-38.523,-37.984,835.932,-64.683,0.040,0.926,0.499,-2.197,-0.641,-0.244,73.333,1069.000,1.000
-1820.020,-1539.554,-45.556,-44.611,-44.436,-44.600,316.577,-665.549,0.040,0.922,0.501,-1.984,-0.610,-0.214,73.333,1070.000,1.000
-1147.945,-907.384,-10.571,-9.579,-9.436,-9.638,559.919,-365.477,0.041,0.923,0.502,-1.862,-0.702,-0.153,73.333,1071.000,1.000
1135.882,971.030,16.157,17.124,17.228,17.606,1218.349,422.320,0.039,0.923,0.501,-1.678,-0.763,-0.244,73.333,1072.000,1.000
1862.207,1489.867,-4.399,-3.619,-3.570,-2.937,1364.908,604.823,0.039,0.926,0.504,-1.556,-0.885,-0.275,73.333,1073.000,1.000
8.223,-82.648,-46.863,-46.246,-46.256,-46.212,775.744,-79.061,0.039,0.930,0.505,-1.465,-0.946,-0.275,73.333,1074.000,1.000
-1882.160,-1589.491,-55.625,-54.991,-55.036,-55.665,241.143,-696.248,0.042,0.932,0.503,-1.526,-1.007,-0.244,73.333,1075.000,1.000
-1211.096,-959.905,-20.275,-19.619,-19.632,-20.132,479.771,-401.836,0.043,0.934,0.504,-1.495,-1.099,-0.153,73.333,1076.000,1.000
1094.930,938.981,10.649,11.194,11.224,11.317,1151.020,399.970,0.044,0.935,0.501,-1.556,-1.038,-0.244,73.333,1077.000,1.000
1863.380,1497.708,-4.005,-3.574,-3.592,-3.514,1322.124,611.623,0.042,0.935,0.504,-1.617,-1.007,-0.061,73.333,1078.000,1.000
42.230,-44.505,-42.203,-41.788,-41.938,-42.750,750.117,-50.071,0.042,0.932,0.506,-1.617,-1.068,0.092,73.333,1079.000,1.000
-1860.059,-1558.937,-49.920,-49.413,-49.727,-51.338,213.050,-669.190,0.041,0.930,0.503,-1.526,-0.946,0.214,73.333,1080.000,1.000
-1233.738,-962.498,-16.423,-15.747,-16.188,-17.575,435.096,-394.200,0.043,0.930,0.502,-1.495,-0.946,0.153,73.333,1081.000,1.000
1048.618,916.622,10.975,11.718,11.329,10.883,1089.995,390.906,0.045,0.931,0.504,-1.373,-0.885,0.122,73.333,1082.000,1.000
1836.517,1483.249,-6.868,-6.323,-6.519,-6.498,1253.924,598.501,0.045,0.934,0.503,-1.343,-0.793,0.153,73.333,1083.000,1.000
41.034,-45.469,-46.194,-46.083,-46.225,-46.821,681.286,-60.841,0.043,0.935,0.503,-1.282,-0.824,0.244,73.333,1084.000,1.000
-1860.842,-1560.061,-52.876,-53.130,-53.468,-54.970,144.443,-677.563,0.043,0.937,0.502,-1.404,-0.763,0.305,73.333,1085.000,1.000
-1241.742,-968.508,-17.620,-17.775,-18.360,-19.917,367.784,-398.339,0.044,0.935,0.504,-1.404,-0.671,0.305,73.333,1086.000,1.000
1046.943,914.898,10.337,10.693,9.991,9.096,1025.910,392.864,0.043,0.934,0.503,-1.495,-0.702,0.336,73.333,1087.000,1.000
1842.349,1490.641,-8.347,-7.676,-8.344,-9.091,1193.199,604.550,0.045,0.932,0.500,-1.495,-0.641,0.336,73.333,1088.000,1.000
43.863,-32.898,-47.676,-47.259,-47.794,-49.439,624.724,-51.894,0.044,0.929,0.499,-1.404,-0.641,0.305,73.333,1089.000,1.000
-1861.999,-1546.851,-52.549,-52.591,-52.997,-55.561,91.839,-665.865,0.045,0.931,0.500,-1.404,-0.580,0.336,73.333,1090.000,1.000
